transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T00376,C000614,S10,2025-10-17 20:49:12.820873,160.64,+918014000727
T00377,C001138,S09,2023-12-12 16:54:56.820873,1149.16,+916115603785
T00378,C001183,S06,2024-11-19 11:44:37.820873,502.71,+916883837629
T00379,C001986,S03,2024-09-05 10:28:04.820873,5584.57,+919554178984
T00380,C000695,S07,2025-08-26 04:47:07.820873,152.94,+917024089868
T00381,C001726,S03,2025-06-30 07:23:07.820873,147.28,+919108583686
T00382,C000798,S03,2025-07-24 13:35:14.820873,196.51,+916195256953
T00383,C001771,S05,2025-11-14 20:47:01.820873,100.0,+918277897510
T00384,C001454,S01,2024-08-28 00:24:05.820873,214.67,+916255790920
T00385,C000178,S08,2024-07-23 22:51:43.820873,162.23,+917484714820
T00386,C000926,S05,2024-07-02 04:27:04.820873,483.22,+916603923411
T00387,C000620,S03,2024-03-16 22:57:28.820873,607.96,+918768821397
T00388,C001608,S01,2024-06-16 12:42:16.820873,3833.01,+918751333497
T00389,C000909,S09,2023-12-19 02:54:22.820873,1262.07,+916800202342
T00390,C001854,S09,2024-04-28 16:15:30.820873,201.89,+919714935617
T00391,C000697,S08,2025-05-12 20:37:58.820873,137.26,+919593546368
T00392,C001589,S06,2024-04-17 12:54:37.820873,728.0,+916213249628
T00393,C001684,S09,2025-10-15 14:09:54.820873,100.0,+919087077414
T00394,C000421,S01,2025-03-07 23:26:40.820873,3632.77,+917632127923
T00395,C001462,S09,2024-03-20 09:28:57.820873,1661.25,+919400937735
T00396,C000637,S01,2025-10-27 06:58:13.820873,229.75,+918396433758
T00397,C001786,S02,2024-10-30 02:19:53.820873,100.0,+918716924538
T00398,C001822,S01,2024-03-08 04:17:12.820873,2048.06,+917840427040
T00399,C001570,S05,2023-12-17 06:21:40.820873,351.62,+919182333695
T00400,C001554,S05,2025-09-07 16:58:23.820873,1781.8,+918456821088
T00401,C000658,S04,2024-06-07 19:45:59.820873,100.0,+916696846464
T00402,C000567,S09,2024-10-15 01:23:36.820873,196.52,+919336483568
T00403,C001375,S02,2024-08-28 14:46:10.820873,405.98,+918736820502
T00404,C000323,S05,2024-03-19 09:53:18.820873,426.83,+916220661337
T00405,C001963,S10,2025-06-19 04:02:57.820873,235.08,+916240140248
T00406,C000210,S04,2025-05-31 22:05:15.820873,851.86,+916633814084
T00407,C001126,S06,2024-08-26 14:29:13.820873,112.04,+919453482080
T00408,C001932,S05,2025-07-02 18:14:48.820873,340.07,+918832158562
T00409,C000351,S02,2024-10-07 07:39:40.820873,466.08,+916256143439
T00410,C001828,S06,2025-05-30 01:29:08.820873,747.94,+919621258644
T00411,C000104,S03,2023-12-23 02:28:19.820873,947.61,+919978715881
T00412,C001850,S01,2024-03-10 23:17:58.820873,104.63,+917375732811
T00413,C000111,S02,2025-02-01 23:36:08.820873,100.0,+916664847319
T00414,C000367,S10,2025-07-22 08:15:04.820873,1869.1,+917753841726
T00415,C001713,S08,2025-08-15 22:16:51.820873,601.11,+916569132884
T00416,C000640,S06,2024-06-13 04:45:23.820873,164.32,+916350048353
T00417,C000161,S08,2025-06-26 14:07:53.820873,2595.11,+919976125337
T00418,C000191,S08,2024-03-02 01:55:13.820873,463.5,+917805803262
T00419,C000636,S08,2025-03-18 17:46:07.820873,1660.97,+916283089268
T00420,C001941,S04,2024-04-19 07:47:42.820873,437.48,+918721149457
T00421,C000529,S06,2024-12-28 16:00:31.820873,4783.36,+917847692041
T00422,C001433,S06,2024-10-21 01:50:11.820873,3315.65,+917535162577
T00423,C000999,S01,2024-01-29 02:38:22.820873,299.24,+919375005052
T00424,C000232,S06,2025-03-28 02:07:34.820873,1294.51,+918330497115
T00425,C001733,S03,2024-09-07 22:01:32.820873,875.2,+918171396180
T00426,C001238,S10,2024-04-02 03:49:36.820873,2084.65,+917191095508
T00427,C000211,S07,2024-03-11 21:11:51.820873,126.73,+919833944737
T00428,C001139,S02,2024-09-28 04:43:47.820873,918.98,+919042413312
T00429,C000945,S07,2025-07-20 00:23:09.820873,1436.71,+917918767949
T00430,C000489,S10,2024-07-30 05:16:59.820873,100.0,+917752844368
T00431,C000326,S08,2024-12-20 11:44:17.820873,100.0,+918703448716
T00432,C000698,S04,2025-11-03 06:50:58.820873,100.0,+918302333490
T00433,C000883,S07,2025-06-25 21:47:31.820873,291.99,+917236045959
T00434,C001116,S04,2024-05-18 12:10:08.820873,954.37,+917293348937
T00435,C001515,S10,2025-04-04 13:29:43.820873,2447.51,+916391429896
T00436,C001213,S10,2025-03-11 21:10:46.820873,440.94,+918428365056
T00437,C001137,S02,2025-02-20 15:44:50.820873,2847.9,+916772781491
T00438,C000631,S07,2024-02-03 07:06:54.820873,100.0,+917887302225
T00439,C000223,S10,2024-12-15 21:15:13.820873,100.0,+919289144721
T00440,C001013,S01,2024-02-23 17:15:21.820873,377.41,+918893398852
T00441,C001674,S03,2025-07-10 08:29:38.820873,639.62,+918843139149
T00442,C001659,S01,2024-04-21 14:45:57.820873,387.91,+917314754322
T00443,C000928,S09,2024-09-16 23:31:54.820873,100.0,+917647439475
T00444,C001261,S10,2025-02-22 16:27:25.820873,362.51,+917837384013
T00445,C000422,S06,2024-09-25 06:05:46.820873,100.0,+919746856528
T00446,C001627,S05,2025-02-10 21:52:02.820873,901.09,+918919342370
T00447,C000183,S10,2023-12-02 07:35:48.820873,626.36,+918233040884
T00448,C001046,S07,2024-04-01 20:02:38.820873,130.6,+916291920078
T00449,C000128,S06,2025-06-07 11:16:02.820873,217.75,+917963764597
T00450,C000002,S09,2024-11-24 13:19:37.820873,113.18,+917051802512
T00451,C001764,S05,2023-12-24 17:53:52.820873,374.2,+919995248395
T00452,C000885,S10,2024-12-31 08:05:47.820873,1269.24,+919847261858
T00453,C000652,S07,2025-01-11 23:13:31.820873,123.61,+916665484476
T00454,C000892,S09,2024-06-26 15:38:48.820873,738.67,+916589582865
T00455,C000973,S03,2024-06-03 05:33:19.820873,213.51,+919247765887
T00456,C000788,S06,2025-01-23 14:56:59.820873,155.8,+918228649039
T00457,C000591,S03,2024-04-08 09:45:19.820873,354.8,+917736983049
T00458,C000147,S01,2024-04-19 03:03:11.820873,116.48,+916189351213
T00459,C001348,S07,2024-04-10 12:24:56.820873,207.6,+917787808459
T00460,C000282,S07,2025-03-04 07:20:22.820873,100.0,+919471189200
T00461,C001906,S07,2025-08-22 15:52:45.820873,4262.75,+917057314172
T00462,C000931,S09,2025-01-31 05:25:57.820873,420.87,+916049116110
T00463,C001680,S08,2024-12-20 22:16:09.820873,174.22,+917293285336
T00464,C000463,S03,2025-01-31 07:20:41.820873,521.53,+919764369596
T00465,C000016,S10,2025-04-16 17:57:10.820873,352.55,+917136108454
T00466,C001459,S09,2024-08-25 00:17:28.820873,309.46,+918516922421
T00467,C001898,S09,2025-07-05 22:41:38.820873,843.03,+916429690260
T00468,C000069,S01,2025-06-27 02:55:41.820873,1001.25,+919504793184
T00469,C001444,S06,2024-03-18 06:27:35.820873,213.45,+918438044056
T00470,C000987,S02,2024-04-17 04:29:56.820873,202.15,+916601877719
T00471,C001760,S05,2025-03-14 04:09:16.820873,290.02,+919852057916
T00472,C000161,S09,2025-08-08 12:33:11.820873,100.0,+919976125337
T00473,C000503,S08,2025-08-29 12:10:33.820873,100.0,+919492035954
T00474,C001401,S09,2025-07-08 20:42:38.820873,2080.26,+916051354601
T00475,C001256,S01,2024-11-09 04:48:46.820873,2904.34,+916560898021
T00476,C001595,S01,2025-03-18 01:51:50.820873,299.21,+918581885004
T00477,C001050,S08,2025-07-02 21:24:11.820873,805.83,+919920237643
T00478,C000863,S06,2024-09-19 19:51:46.820873,586.11,+919529008370
T00479,C000344,S01,2025-11-04 07:05:32.820873,16230.65,+919019308557
T00480,C001535,S05,2025-06-22 18:48:55.820873,1546.1,+916742509523
T00481,C000126,S08,2025-07-07 15:29:20.820873,346.02,+917025148381
T00482,C001174,S01,2025-09-25 19:57:19.820873,128.17,+918216176949
T00483,C001657,S10,2023-12-20 19:46:32.820873,100.0,+917340426053
T00484,C000993,S02,2024-04-01 03:44:28.820873,514.99,+917776227561
T00485,C000158,S05,2024-08-07 14:09:31.820873,162.78,+918929454134
T00486,C001262,S05,2024-08-30 18:41:18.820873,100.0,+919788795778
T00487,C000030,S02,2025-08-02 15:41:25.820873,185.7,+918294113287
T00488,C001864,S10,2024-04-26 09:19:55.820873,110.18,+918706762540
T00489,C000915,S06,2024-05-20 18:50:41.820873,3055.11,+919655273742
T00490,C001603,S04,2025-04-02 15:54:58.820873,1162.08,+918196934660
T00491,C001638,S09,2023-12-26 21:48:56.820873,399.59,+916232194392
T00492,C000173,S03,2025-07-24 14:56:43.820873,2382.57,+917716605598
T00493,C001716,S08,2025-01-18 23:17:01.820873,442.68,+919445701000
T00494,C000488,S08,2025-09-05 15:25:25.820873,143.52,+919580684522
T00495,C000432,S10,2024-11-10 11:18:39.820873,2509.27,+917769748771
T00496,C001316,S05,2024-03-20 11:14:43.820873,770.23,+918196036938
T00497,C000344,S08,2025-01-05 02:40:19.820873,116.2,+919019308557
T00498,C000618,S08,2025-05-21 17:50:25.820873,321.05,+917940955281
T00499,C000778,S07,2025-03-22 18:53:41.820873,141.07,+919536215780
T00500,C000298,S09,2025-02-10 09:45:53.820873,100.0,+918774131811
T00501,C000592,S08,2024-12-18 20:49:36.820873,1225.88,+917243458354
T00502,C001970,S09,2025-10-22 10:49:35.820873,3989.02,+918580582653
T00503,C000200,S09,2025-09-05 22:12:55.820873,100.0,+918829742424
T00504,C001959,S07,2025-08-10 09:04:26.820873,792.79,+916096405016
T00505,C001758,S05,2024-10-31 19:10:31.820873,184.79,+918352313121
T00506,C000547,S02,2024-08-11 09:09:25.820873,224.85,+917510308881
T00507,C001197,S07,2025-03-09 18:08:11.820873,198.17,+917603337351
T00508,C001504,S10,2024-06-10 04:15:50.820873,143.05,+916213182609
T00509,C000692,S03,2024-10-09 05:16:15.820873,427.62,+918266761348
T00510,C000022,S01,2024-01-31 09:46:06.820873,148.84,+916196814233
T00511,C000843,S02,2025-05-13 13:06:58.820873,558.11,+917723944394
T00512,C001404,S08,2024-11-16 17:19:18.820873,379.83,+918501061666
T00513,C001486,S05,2024-08-06 16:21:46.820873,302.86,+919559698862
T00514,C000070,S01,2025-08-18 12:40:49.820873,135.76,+919289233844
T00515,C000117,S10,2025-09-25 17:13:38.820873,201.92,+916244295904
T00516,C001947,S10,2025-09-06 13:46:02.820873,998.72,+917743078982
T00517,C001451,S02,2024-02-20 07:20:56.820873,735.9,+919942334096
T00518,C000267,S07,2025-09-26 08:55:21.820873,124.83,+919989540022
T00519,C001160,S03,2024-03-15 16:02:30.820873,454.5,+917679908454
T00520,C000519,S05,2025-03-15 12:05:23.820873,993.93,+916261243105
T00521,C001309,S08,2024-09-02 00:52:44.820873,100.0,+916171055058
T00522,C001418,S06,2024-08-12 15:13:48.820873,774.36,+917055637578
T00523,C001599,S02,2024-09-01 11:36:16.820873,182.15,+917971381481
T00524,C000784,S07,2024-10-28 11:31:11.820873,800.09,+918159783506
T00525,C000529,S05,2024-05-24 01:22:26.820873,161.43,+917847692041
T00526,C000143,S08,2024-06-16 07:33:12.820873,100.0,+916874443787
T00527,C000805,S03,2025-09-14 03:14:53.820873,100.0,+917277468755
T00528,C000223,S03,2025-05-30 01:02:04.820873,427.39,+919289144721
T00529,C000448,S10,2025-09-11 13:12:05.820873,550.96,+919003380792
T00530,C001870,S08,2024-08-14 13:05:37.820873,136.29,+917536310375
T00531,C000072,S02,2024-02-04 06:08:06.820873,868.1,+916709214891
T00532,C001491,S05,2025-02-21 10:00:58.820873,100.0,+916449790661
T00533,C001837,S08,2024-04-24 09:06:11.820873,372.67,+917549614875
T00534,C001312,S01,2023-12-31 23:33:00.820873,100.0,+919014253738
T00535,C000546,S03,2025-11-08 21:20:30.820873,184.53,+917235358894
T00536,C001853,S07,2025-07-03 09:28:04.820873,427.04,+916905299540
T00537,C001056,S08,2025-03-27 01:12:33.820873,143.67,+919462463897
T00538,C000828,S02,2025-05-29 17:33:21.820873,254.3,+918125554417
T00539,C000007,S07,2025-10-29 02:53:04.820873,1349.58,+918585650756
T00540,C000249,S10,2025-05-24 22:24:03.820873,201.89,+916215970859
T00541,C000683,S05,2025-01-06 11:20:33.820873,1099.74,+916964386641
T00542,C001295,S02,2024-12-02 04:47:53.820873,104.0,+919641668841
T00543,C001748,S06,2024-02-14 02:04:04.820873,761.86,+919822997184
T00544,C001558,S05,2025-09-16 16:43:42.820873,2275.33,+916166569717
T00545,C000362,S09,2024-01-02 23:19:12.820873,100.0,+918474961963
T00546,C001354,S04,2024-09-24 23:32:10.820873,155.05,+919719580124
T00547,C001836,S02,2025-08-29 22:24:48.820873,806.32,+918848999900
T00548,C000997,S02,2025-09-01 01:16:46.820873,316.19,+918387360437
T00549,C001506,S04,2024-04-14 10:37:58.820873,629.78,+916234096568
T00550,C000396,S01,2025-07-22 18:00:57.820873,195.43,+917186473561
T00551,C001002,S07,2024-01-27 05:00:50.820873,447.6,+916789754192
T00552,C001318,S05,2025-04-18 04:46:23.820873,334.68,+918518728422
T00553,C001977,S08,2023-12-09 10:40:54.820873,1638.18,+916466305100
T00554,C000695,S01,2024-11-02 10:53:30.820873,547.47,+917024089868
T00555,C000831,S02,2024-06-27 09:08:20.820873,604.94,+916575246182
T00556,C001367,S09,2025-03-07 04:52:07.820873,246.1,+916446457642
T00557,C000306,S10,2024-07-18 11:57:20.820873,224.72,+917163577186
T00558,C000076,S03,2025-04-07 09:08:18.820873,240.07,+918884873529
T00559,C000040,S08,2025-08-17 11:00:02.820873,647.64,+916613628803
T00560,C000498,S03,2023-12-07 15:36:16.820873,243.43,+918756099698
T00561,C001296,S01,2024-10-02 12:52:31.820873,571.19,+916882382645
T00562,C000935,S10,2024-05-16 06:51:08.820873,4868.21,+918946663769
T00563,C000131,S02,2024-03-19 03:26:00.820873,1147.51,+918309122187
T00564,C001219,S10,2024-07-05 11:37:50.820873,272.81,+916490513828
T00565,C001648,S04,2025-02-01 21:36:55.820873,1705.23,+919372455146
T00566,C001662,S07,2024-10-20 13:43:52.820873,247.23,+918561389287
T00567,C001999,S10,2025-06-03 14:19:59.820873,100.0,+918232360156
T00568,C000659,S04,2024-01-09 06:55:35.820873,120.34,+919474816314
T00569,C000356,S06,2024-01-26 13:43:45.820873,100.0,+918149511642
T00570,C000561,S03,2025-01-21 15:27:05.820873,264.59,+918823273703
T00571,C001427,S06,2025-06-11 15:20:26.820873,412.44,+917477615282
T00572,C000899,S04,2025-07-10 10:48:53.820873,3016.11,+916022254113
T00573,C000274,S02,2025-09-01 07:37:52.820873,597.24,+919361393222
T00574,C000771,S03,2023-12-10 03:03:46.820873,310.16,+919394626443
T00575,C000166,S01,2023-11-30 15:51:55.820873,1091.48,+917643004186
T00576,C001897,S02,2025-11-16 09:03:45.820873,100.0,+918883192498
T00577,C001216,S05,2025-01-23 02:39:50.820873,535.25,+916722452036
T00578,C001418,S03,2024-06-21 14:32:33.820873,1017.43,+917055637578
T00579,C001311,S05,2025-05-12 01:43:56.820873,100.0,+919294712372
T00580,C000844,S04,2024-05-20 07:33:43.820873,1591.62,+916194576436
T00581,C001417,S01,2025-07-25 15:53:12.820873,605.59,+918637567649
T00582,C001469,S08,2025-08-10 12:32:16.820873,245.1,+919015103300
T00583,C001285,S05,2024-11-14 00:34:50.820873,862.07,+919950915172
T00584,C000010,S09,2024-07-21 16:19:12.820873,6153.84,+918530876844
T00585,C000241,S09,2024-02-29 07:52:02.820873,501.82,+917871901278
T00586,C000742,S09,2025-04-25 17:18:59.820873,543.41,+918882712850
T00587,C000951,S04,2024-09-01 11:15:54.820873,232.47,+916499247083
T00588,C000397,S02,2024-04-24 02:36:21.820873,145.5,+919383220511
T00589,C001019,S03,2024-05-04 10:54:10.820873,1092.7,+916816145550
T00590,C000111,S06,2024-09-09 16:57:50.820873,144.42,+916664847319
T00591,C000891,S05,2024-10-31 07:47:26.820873,439.61,+918413849014
T00592,C001649,S08,2024-01-06 13:08:05.820873,227.42,+918639170397
T00593,C001517,S01,2025-05-26 15:44:12.820873,716.78,+919803162153
T00594,C000324,S01,2025-04-03 04:04:48.820873,602.08,+916490000526
T00595,C000238,S02,2024-07-21 01:31:42.820873,1401.15,+918311639723
T00596,C001214,S10,2024-10-22 00:35:26.820873,218.76,+917254516608
T00597,C000408,S06,2024-07-15 13:20:34.820873,291.82,+917366556920
T00598,C000668,S04,2024-03-02 17:57:58.820873,124.65,+919342017284
T00599,C001511,S07,2024-06-14 23:00:20.820873,236.71,+918741008001
T00600,C001826,S04,2024-02-07 02:28:52.820873,634.45,+916171543543
T00601,C001199,S08,2024-01-18 01:12:08.820873,1000.63,+918561629386
T00602,C000297,S04,2025-08-09 01:53:55.820873,133.41,+918384463652
T00603,C000365,S07,2024-12-09 14:17:57.820873,1145.42,+918513971584
T00604,C000938,S04,2025-08-31 22:23:20.820873,2052.4,+916941150163
T00605,C001998,S05,2024-06-17 21:33:44.820873,662.57,+918482435875
T00606,C000261,S01,2025-11-01 06:02:15.820873,3835.88,+918422230882
T00607,C000123,S05,2024-04-10 13:22:42.820873,159.41,+917800557283
T00608,C001745,S08,2025-03-07 00:33:36.820873,100.0,+916153896961
T00609,C000351,S06,2024-07-05 20:04:46.820873,100.0,+916256143439
T00610,C001237,S03,2025-09-07 07:35:53.820873,2429.04,+916582349911
T00611,C001855,S03,2025-07-07 05:27:29.820873,884.69,+919589154183
T00612,C001752,S04,2024-02-20 00:19:20.820873,377.4,+917425811567
T00613,C001756,S09,2025-04-06 17:12:48.820873,564.51,+916009435833
T00614,C001212,S08,2025-03-10 19:29:50.820873,104.52,+918098948446
T00615,C000030,S07,2024-08-01 18:21:22.820873,7592.4,+918294113287
T00616,C000671,S07,2025-07-08 17:25:50.820873,471.1,+916594417160
T00617,C001827,S10,2024-04-24 06:13:15.820873,460.02,+918563581525
T00618,C001840,S01,2025-01-23 10:56:35.820873,963.83,+916492727022
T00619,C000083,S08,2025-04-22 10:33:25.820873,718.53,+916983297492
T00620,C000872,S09,2024-12-31 02:46:57.820873,527.77,+918844242456
T00621,C001659,S02,2025-03-01 03:21:57.820873,156.25,+917314754322
T00622,C000493,S02,2025-06-16 09:47:07.820873,710.35,+918944974316
T00623,C001420,S07,2024-07-03 14:09:53.820873,3860.03,+918057422183
T00624,C000735,S05,2024-07-25 08:54:46.820873,2027.39,+916343893360
T00625,C000186,S01,2025-03-28 20:25:54.820873,2729.36,+917348257414
T00626,C000332,S08,2025-06-30 06:35:00.820873,218.45,+917934944879
T00627,C000050,S08,2025-03-11 14:22:48.820873,123.04,+917639042338
T00628,C001791,S07,2024-05-30 22:49:10.820873,346.91,+919050941750
T00629,C001284,S08,2025-11-13 08:23:40.820873,431.33,+918697583218
T00630,C000003,S02,2024-12-21 21:27:13.820873,1499.71,+919163119785
T00631,C001088,S01,2024-09-22 00:50:22.820873,100.0,+916997050893
T00632,C001542,S05,2025-11-07 07:38:00.820873,2528.7,+916373780031
T00633,C001111,S10,2024-06-22 12:16:50.820873,333.75,+917253474844
T00634,C001271,S06,2024-01-19 04:04:26.820873,241.71,+916569941254
T00635,C001937,S06,2024-01-14 13:22:23.820873,119.76,+918224300124
T00636,C000785,S06,2025-03-14 07:52:30.820873,100.0,+918225231724
T00637,C000084,S06,2024-12-02 15:42:51.820873,1083.34,+919692105921
T00638,C001328,S09,2025-11-13 11:46:21.820873,440.53,+918221455181
T00639,C001149,S04,2024-04-12 21:31:38.820873,100.0,+919013496306
T00640,C000489,S09,2024-03-19 08:57:49.820873,100.0,+917752844368
T00641,C000980,S10,2025-11-11 16:58:17.820873,269.63,+918641075042
T00642,C001543,S04,2024-10-16 22:10:29.820873,2989.39,+917706626708
T00643,C001839,S05,2025-04-22 00:43:53.820873,295.45,+918039496086
T00644,C000568,S01,2024-01-26 22:54:24.820873,100.0,+916364887703
T00645,C000708,S08,2025-04-04 03:35:25.820873,300.4,+916186978937
T00646,C001079,S02,2025-03-19 04:41:56.820873,290.83,+916889737338
T00647,C001390,S09,2024-09-18 01:47:20.820873,100.0,+916676952884
T00648,C001272,S06,2025-10-12 11:43:20.820873,377.98,+918230996082
T00649,C000386,S08,2024-02-20 12:15:07.820873,305.78,+918371901750
T00650,C000801,S03,2024-09-13 12:08:04.820873,930.24,+918654755464
T00651,C000224,S03,2024-08-31 13:24:42.820873,3709.85,+918691864041
T00652,C001428,S03,2025-04-14 14:48:45.820873,1559.12,+917381280467
T00653,C001792,S04,2025-05-10 08:10:17.820873,292.17,+918414975110
T00654,C000047,S05,2025-01-23 05:02:45.820873,106.93,+916656448479
T00655,C001909,S03,2025-03-22 21:57:21.820873,8848.75,+919770490924
T00656,C000861,S08,2025-09-13 10:06:54.820873,433.14,+918251560728
T00657,C000598,S04,2024-01-26 10:08:07.820873,410.23,+917719918855
T00658,C001786,S04,2025-05-09 08:48:17.820873,391.92,+918716924538
T00659,C000688,S07,2025-07-07 21:48:49.820873,511.68,+917926728669
T00660,,S06,2025-04-04 06:56:11.820873,339.26,+916561417687
T00661,C001364,S09,2025-06-07 01:32:39.820873,202.68,+917487878460
T00662,C000938,S05,2025-06-25 14:08:14.820873,209.3,+916941150163
T00663,C001840,S05,2024-05-16 18:47:58.820873,387.88,+916492727022
T00664,C000465,S08,2024-12-07 19:49:26.820873,210.16,+917103678092
T00665,C001577,S01,2024-04-22 22:11:23.820873,171.5,+919594787485
T00666,C000583,S08,2024-05-12 07:51:24.820873,458.39,+916033199694
T00667,C001893,S03,2025-11-21 04:49:24.820873,297.09,+917248343708
T00668,C000585,S03,2024-05-20 14:55:16.820873,2452.32,+918287423767
T00669,C000331,S04,2024-03-21 10:49:52.820873,100.0,+916969318858
T00670,C000649,S10,2024-04-01 01:23:07.820873,1494.89,+917557345129
T00671,,S06,2024-05-29 16:48:09.820873,1799.57,
T00672,C001152,S01,2025-10-04 20:52:21.820873,100.0,+916714418371
