customer_id,full_name,email,loyalty_status,total_loyalty_points,last_purchase_date,city,phone
C1041,Soham Kumar,soham.kumar2329@rediffmail.com,Bronze,636,2024-09-30,Kolkata,+916786310279
C1042,Tarun Malhotra,tarun.malhotra35@gmail.com,Bronze,208,2024-01-31,Hyderabad,+918066637025
C1043,Arjun Menon,arjun.menon9270@outlook.com,Gold,6157,2024-12-13,Kanpur,+919580643215
C1044,Divya Kumar,divya.kumar2270@rediffmail.com,Silver,1176,2025-02-25,Bengaluru,+919720925819
C1045,Ritesh Rao,ritesh.rao1464@rediffmail.com,Silver,1096,2025-01-15,Bhopal,+917698217745
C1046,Asha Bhardwaj,asha.bhardwaj751@outlook.com,Silver,1730,2025-09-14,Bengaluru,+919037437944
C1047,Amit Saxena,amit.saxena5061@rediffmail.com,Silver,1591,2025-09-12,Kolkata,+918657313676
C1048,Kavita Saxena,kavita.saxena867@rediffmail.com,Bronze,15,2025-03-24,Mumbai,+916516612288
C1049,Isha Bhardwaj,isha.bhardwaj2945@gmail.com,Bronze,595,2024-06-20,Kanpur,+919603122969
C1050,Gauri Saxena,gauri.saxena7279@gmail.com,Silver,2028,2025-08-05,Surat,+916193203280
C1051,Pooja Gupta,pooja.gupta5570@outlook.com,Bronze,174,2023-12-17,Pune,+917640724675
C1052,Karan Patel,karan.patel1879@gmail.com,Bronze,379,2024-09-10,Chennai,+919299843529
C1053,Priya Kumar,priya.kumar5027@outlook.com,Silver,1496,2024-01-22,Pune,+916779355497
C1054,Amit Sharma,amit.sharma4883@outlook.com,Bronze,352,2024-04-16,Pune,+917107819345
C1055,Rohit Singh,rohit.singh850@yahoo.com,Bronze,189,2025-07-26,Ahmedabad,+918184511737
C1056,Mitali Ahuja,mitali.ahuja6309@gmail.com,Bronze,165,2024-10-13,Hyderabad,+916281140892
C1057,Pooja Gupta,pooja.gupta6677@yahoo.com,Gold,3948,2023-12-12,Surat,+918899521378
C1058,Sneha Joshi,sneha.joshi9089@yahoo.com,Bronze,534,2025-01-12,Indore,+918730735895
C1059,Manish Mehta,manish.mehta2333@hotmail.com,Bronze,408,2024-05-13,Jaipur,+917820002935
C1060,Sahil Bhardwaj,sahil.bhardwaj7402@gmail.com,Bronze,225,2025-03-12,Surat,+917242316941
C1061,Kavya Verma,kavya.verma9@gmail.com,Gold,5543,2025-03-30,Chennai,+919605572307
C1062,Isha Bose,isha.bose5758@yahoo.com,Silver,509,2025-04-28,Bengaluru,+919174766571
C1063,Kavita Saxena,kavita.saxena1146@hotmail.com,Bronze,529,2025-11-07,Bengaluru,+919114168187
C1064,Kavita Nair,kavita.nair7078@yahoo.com,Silver,156,2024-10-13,Pune,+918728033887
C1065,Karan Kapoor,karan.kapoor4474@yahoo.com,Silver,982,2024-10-17,Ahmedabad,+918574891590
C1066,Asha Gupta,asha.gupta2191@gmail.com,Silver,528,2023-11-27,Lucknow,+916745331546
C1067,Neha Bhardwaj,neha.bhardwaj8012@outlook.com,Bronze,41,2025-09-17,Jaipur,+916132918578
C1068,Gauri Kapoor,gauri.kapoor2023@hotmail.com,Gold,6321,2024-12-12,Pune,+917661083050
C1069,Anita Gupta,anita.gupta2045@outlook.com,Bronze,206,2024-06-07,Kolkata,+919191781111
C1070,Amit Nair,amit.nair5863@yahoo.com,Bronze,369,2025-08-12,Nagpur,+919082968468
C1071,Nisha Joshi,nisha.joshi8091@hotmail.com,Bronze,290,2025-04-10,Kanpur,+918602866012
C1072,Vikram Gupta,vikram.gupta3213@outlook.com,Bronze,395,2024-09-02,Ahmedabad,+916732193544
C1073,Kavita Mehta,kavita.mehta9269@rediffmail.com,Silver,1246,2024-01-28,Kanpur,+916279384728
C1074,Rahul Nair,rahul.nair9338@yahoo.com,Gold,1434,2024-08-29,Lucknow,+916099288909
C1075,Anjali Bhardwaj,anjali.bhardwaj4144@rediffmail.com,Gold,5992,2023-11-25,Lucknow,+918890941557
C1076,Kavya Sharma,kavya.sharma5293@outlook.com,Silver,903,2025-01-12,Lucknow,+918226061246
C1077,Sameer Malhotra,sameer.malhotra5923@rediffmail.com,Silver,266,2022-07-16,Jaipur,+917927845458
C1078,Asha Gupta,asha.gupta6421@yahoo.com,Bronze,214,2025-06-30,Kanpur,+916969064866
C1079,Anjali Chopra,anjali.chopra1220@yahoo.com,Bronze,600,2024-10-25,Lucknow,+918685620292
C1080,Sneha Gupta,sneha.gupta7864@outlook.com,Silver,1710,2025-07-21,Bhopal,+917435818438
C1081,Tarun Nair,tarun.nair4050@gmail.com,Bronze,230,2024-11-05,Indore,+917432751502
C1082,Manish Joshi,manish.joshi1195@rediffmail.com,Silver,990,2024-02-28,Surat,+916536125194
C1083,Priya Sharma,priya.sharma547@outlook.com,Bronze,235,2024-03-06,Mumbai,+919947572236
C1084,Soham Kapoor,soham.kapoor898@hotmail.com,Silver,2446,2021-02-04,Mumbai,+918401995051
C1085,Rupesh Menon,rupesh.menon6250@outlook.com,Bronze,376,2025-01-16,Surat,+919382178554
C1086,Isha Pandey,isha.pandey174@outlook.com,Bronze,386,2025-02-03,Surat,+916434985381
C1087,Asha Gupta,asha.gupta7440@rediffmail.com,Bronze,506,2024-06-07,Mumbai,+918556257611
C1088,Anjali Patel,anjali.patel9714@yahoo.com,Gold,4477,2024-03-31,Chennai,+917526393650
C1089,Neha Malhotra,neha.malhotra7285@yahoo.com,Bronze,248,2023-02-23,Surat,+917871953450
C1090,Manish Das,manish.das5099@rediffmail.com,Gold,3607,2024-04-20,Chennai,+918591280431
C1091,Asha Menon,asha.menon6043@gmail.com,Bronze,285,2025-09-26,Mumbai,+917019570931
C1092,Manish Bhardwaj,manish.bhardwaj895@outlook.com,Bronze,292,2024-06-15,Kolkata,+919372682391
C1093,Priya Rao,priya.rao3103@outlook.com,Silver,1636,2025-03-15,Pune,+919659349419
C1094,Arjun Saxena,arjun.saxena5500@rediffmail.com,Bronze,310,2024-10-24,Ahmedabad,+919762844380
C1095,Soham Sharma,soham.sharma8126@yahoo.com,Gold,5465,2025-09-07,Kolkata,+918003760102
C1096,Divya Mehta,divya.mehta3917@outlook.com,Silver,1151,2024-10-27,Hyderabad,+916881827040
C1097,Rohit Verma,rohit.verma111@hotmail.com,Bronze,315,2024-04-01,Bengaluru,+917248015331
C1098,Sameer Mehta,sameer.mehta9596@hotmail.com,Bronze,99,2023-12-23,Chennai,+916747954010
C1099,Nisha Nair,nisha.nair2856@hotmail.com,Silver,1749,2024-07-31,Mumbai,+916756246771
C1100,Tarun Nair,tarun.nair1658@gmail.com,Silver,1407,2024-04-11,Nagpur,+919801095574
C1101,Sneha Rao,sneha.rao3445@hotmail.com,Bronze,499,2024-12-05,Lucknow,+916735984760
C1102,Manish Pandey,manish.pandey7107@gmail.com,Bronze,279,2024-04-04,Kolkata,+918287305085
C1103,Rohit Das,rohit.das5210@rediffmail.com,Bronze,717,2025-09-04,Mumbai,+919277413826
C1104,Divya Saxena,divya.saxena3099@rediffmail.com,Bronze,272,2024-04-23,Mumbai,+918703506410
C1105,Soham Nair,soham.nair2072@rediffmail.com,Gold,6216,2025-04-06,Delhi,+919370111473
C1106,Pooja Pandey,pooja.pandey1063@yahoo.com,Bronze,92,2025-09-13,Pune,+918141418189
C1107,Manish Kapoor,manish.kapoor2933@hotmail.com,Silver,1567,2025-05-14,Kanpur,+918125115553
C1108,Pooja Nair,pooja.nair9523@outlook.com,Silver,567,2025-07-12,Kolkata,+916942858177
C1109,Gauri Mehta,gauri.mehta7407@yahoo.com,Bronze,175,2024-10-01,Hyderabad,+918454017128
C1110,Anita Das,anita.das4171@rediffmail.com,Bronze,682,2024-02-17,Jaipur,+917510002930
C1111,Nisha Saxena,nisha.saxena675@outlook.com,Bronze,261,2024-11-01,Ahmedabad,+917857597666
C1112,Neha Das,neha.das8152@hotmail.com,Bronze,343,2023-12-18,Kolkata,+917140850154
C1113,Kavya Patel,kavya.patel5884@gmail.com,Bronze,474,2025-04-19,Lucknow,+916335690387
C1114,Soham Nair,soham.nair3732@gmail.com,Bronze,399,2023-10-09,Pune,+916844589517
C1115,Isha Rao,isha.rao4097@hotmail.com,Silver,1290,2025-10-22,Kolkata,+919030712046
C1116,Divya Kumar,divya.kumar8899@hotmail.com,Bronze,372,2024-09-24,Pune,+919363510233
C1117,Rohit Bose,rohit.bose9502@gmail.com,Bronze,780,2025-04-30,Bengaluru,+919717148679
C1118,Rohit Joshi,rohit.joshi3718@yahoo.com,Bronze,288,2025-05-04,Jaipur,+919253958711
C1119,Sameer Kapoor,sameer.kapoor5582@gmail.com,Bronze,340,2024-06-02,Kanpur,+917793955743
C1120,Vikram Kapoor,vikram.kapoor7373@rediffmail.com,Bronze,510,2024-04-13,Bengaluru,+917312421466
C1121,Ritesh Gupta,ritesh.gupta8189@hotmail.com,Bronze,521,2025-01-25,Nagpur,+917732455428
C1122,Mitali Bhardwaj,mitali.bhardwaj4910@hotmail.com,Silver,1912,2025-06-26,Bhopal,+916597579155
C1123,Rahul Rao,rahul.rao9310@rediffmail.com,Gold,5277,2025-07-02,Hyderabad,+916877052144
C1124,Rohit Patel,rohit.patel8758@outlook.com,Bronze,71,2024-03-13,Ahmedabad,+918744498279
C1125,Gauri Menon,gauri.menon1528@yahoo.com,Bronze,626,2025-06-11,Indore,+918959337888
C1126,Divya Malhotra,divya.malhotra440@yahoo.com,Bronze,70,2024-12-22,Kolkata,+917250288707
C1127,Isha Ahuja,isha.ahuja1147@outlook.com,Bronze,360,2023-01-23,Indore,+919907614704
C1128,Neha Bose,neha.bose2573@gmail.com,Bronze,149,2025-01-24,Delhi,+917670711748
C1129,Gauri Mehta,gauri.mehta2129@yahoo.com,Bronze,287,2025-11-18,Bengaluru,+918592912343
C1130,Arjun Menon,arjun.menon9626@yahoo.com,Bronze,365,2025-10-24,Kolkata,+916031968743
C1131,Rahul Kapoor,rahul.kapoor1049@outlook.com,Silver,1392,2024-08-01,Bhopal,+918444820231
C1132,Gauri Malhotra,gauri.malhotra7540@outlook.com,Silver,1453,2024-02-24,Bhopal,+919946627696
C1133,Sameer Das,sameer.das4874@outlook.com,Silver,2168,2024-05-20,Bengaluru,+919865318619
C1134,Divya Chopra,divya.chopra7502@outlook.com,Gold,4907,2024-05-28,Delhi,+917690290029
C1135,Anjali Sharma,anjali.sharma3928@yahoo.com,Bronze,251,2025-08-27,Lucknow,+919935462811
C1136,Priya Mehta,priya.mehta8086@outlook.com,Gold,5928,2025-06-11,Pune,+916328709442
C1137,Mitali Singh,mitali.singh8265@hotmail.com,Bronze,537,2024-05-09,Jaipur,+916191706583
C1138,Sameer Gupta,sameer.gupta1200@outlook.com,Bronze,54,2025-01-04,Hyderabad,+916162240931
C1139,Amit Nair,amit.nair1879@yahoo.com,Bronze,419,2025-03-12,Delhi,+916354543653
C1140,Kavita Joshi,kavita.joshi7172@yahoo.com,Bronze,440,2024-09-03,Bengaluru,+919601312262
C1141,Amit Pandey,amit.pandey1647@yahoo.com,Bronze,240,2025-05-23,Bengaluru,+916333226324
C1142,Isha Gupta,isha.gupta4477@yahoo.com,Bronze,575,2024-05-23,Mumbai,+919834064503
C1143,Isha Bhardwaj,isha.bhardwaj3542@outlook.com,Silver,1109,2025-09-03,Lucknow,+918845587379
C1144,Anjali Singh,anjali.singh6400@hotmail.com,Bronze,325,2022-10-12,Nagpur,+916866458310
C1145,Sahil Joshi,sahil.joshi6139@yahoo.com,Bronze,265,2023-12-09,Mumbai,+917447904938
C1146,Tarun Mehta,tarun.mehta1036@yahoo.com,Gold,4031,2024-02-29,Indore,+918852325403
C1147,Anita Verma,anita.verma722@outlook.com,Bronze,80,2024-10-22,Lucknow,+916814100451
C1148,Divya Mehta,divya.mehta8876@outlook.com,Gold,1119,2024-03-25,Delhi,+917531483679
C1149,Asha Verma,asha.verma246@outlook.com,Silver,2156,2023-12-05,Ahmedabad,+916945305958
C1150,Priya Nair,priya.nair6046@gmail.com,Bronze,130,2024-07-03,Nagpur,+918572123185
C1151,Pooja Singh,pooja.singh8785@rediffmail.com,Bronze,101,2024-02-28,Lucknow,+918990651739
C1152,Rohit Kumar,rohit.kumar5441@yahoo.com,Silver,92,2025-10-27,Indore,+918862039901
C1153,Pooja Patel,pooja.patel5491@gmail.com,Silver,816,2025-07-14,Jaipur,+918751321500
C1154,Ritesh Joshi,ritesh.joshi8249@rediffmail.com,Silver,406,2023-12-06,Surat,+919259626906
C1155,Gauri Singh,gauri.singh5061@yahoo.com,Silver,2185,2024-07-29,Mumbai,+916590796299
C1156,Deepak Malhotra,deepak.malhotra4860@yahoo.com,Bronze,501,2024-06-19,Kolkata,+919966012059
C1157,Ritesh Pandey,ritesh.pandey7271@hotmail.com,Bronze,162,2024-10-13,Nagpur,+916170112802
C1158,Manish Chopra,manish.chopra4727@gmail.com,Bronze,750,2024-10-27,Kolkata,+918316326341
C1159,Rupesh Joshi,rupesh.joshi3645@rediffmail.com,Gold,5963,2025-05-09,Ahmedabad,+918704895305
C1160,Amit Patel,amit.patel8056@gmail.com,Gold,3350,2024-01-15,Bengaluru,+916877118282
C1161,Rahul Patel,rahul.patel2846@rediffmail.com,Bronze,199,2024-06-19,Delhi,+917830686077
C1162,Ritesh Kapoor,ritesh.kapoor5104@yahoo.com,Silver,2574,2024-07-30,Surat,+917069315552
C1163,Suman Menon,suman.menon9445@outlook.com,Gold,1220,2024-06-16,Nagpur,+918066612454
C1164,Priya Das,priya.das6525@outlook.com,Bronze,29,2025-02-16,Surat,+919156492191
C1165,Neha Kumar,neha.kumar7898@gmail.com,Silver,1813,2025-02-02,Nagpur,+919893203305
C1166,Sahil Menon,sahil.menon9752@rediffmail.com,Bronze,787,2024-05-20,Ahmedabad,+917313604086
C1167,Sameer Menon,sameer.menon6147@rediffmail.com,Silver,2030,2024-02-04,Kanpur,+918015449824
C1168,Vikram Kumar,vikram.kumar3107@gmail.com,Bronze,412,2025-04-18,Pune,+918110777636
C1169,Rohit Chopra,rohit.chopra6466@hotmail.com,Bronze,418,2024-10-03,Surat,+916305949225
C1170,Neha Sharma,neha.sharma2040@outlook.com,Gold,5706,2024-05-07,Hyderabad,+917096326544
C1171,Mitali Das,mitali.das8350@outlook.com,Silver,1655,2024-12-04,Lucknow,+917654993299
C1172,Sahil Chopra,sahil.chopra4044@yahoo.com,Bronze,356,2024-11-27,Lucknow,+916121358915
C1173,Anjali Kumar,anjali.kumar4282@rediffmail.com,Bronze,320,2025-10-20,Kolkata,+918586211674
C1174,Arjun Verma,arjun.verma203@gmail.com,Silver,1162,2025-09-12,Hyderabad,+917707966417
C1175,Anjali Saxena,anjali.saxena1317@rediffmail.com,Gold,2492,2025-01-29,Hyderabad,+917086073686
C1176,Anjali Menon,anjali.menon8203@rediffmail.com,Silver,1031,2024-12-18,Kanpur,+917767847167
C1177,Mitali Patel,mitali.patel1791@rediffmail.com,Silver,184,2024-11-09,Chennai,+919215771198
C1178,Vikram Bose,vikram.bose5048@gmail.com,Gold,3803,2024-07-02,Nagpur,+918990657491
C1179,Neha Ahuja,neha.ahuja6830@hotmail.com,Silver,606,2024-05-15,Bengaluru,+919023859695
C1180,Rahul Mehta,rahul.mehta7971@yahoo.com,Bronze,79,2024-03-14,Indore,+916912995701
C1181,Anita Mehta,anita.mehta967@yahoo.com,Silver,1307,2024-06-06,Bhopal,+919743560262
C1182,Neha Kapoor,neha.kapoor1790@yahoo.com,Bronze,578,2024-02-18,Chennai,+916276005067
C1183,Asha Gupta,asha.gupta9596@yahoo.com,Bronze,483,2025-10-11,Mumbai,+916262235551
C1184,Karan Gupta,karan.gupta9543@gmail.com,Bronze,14,2025-05-10,Hyderabad,+918589800302
C1185,Manish Nair,manish.nair7962@outlook.com,Silver,606,2025-08-02,Pune,+918928566389
C1186,Gauri Rao,gauri.rao5165@yahoo.com,Gold,5881,2025-10-04,Surat,+916245850534
C1187,Deepak Rao,deepak.rao1642@gmail.com,Bronze,103,2025-11-07,Indore,+919813804448
C1188,Sahil Kumar,sahil.kumar421@rediffmail.com,Bronze,255,2025-05-19,Kanpur,+919227409118
C1189,Tarun Joshi,tarun.joshi6037@outlook.com,Silver,1530,2025-09-27,Jaipur,+917774365207
C1190,Isha Mehta,isha.mehta52@hotmail.com,Bronze,106,2024-11-25,Nagpur,+919160292911
C1191,Asha Kapoor,asha.kapoor3827@rediffmail.com,Bronze,321,2025-08-11,Pune,+917837886403
C1192,Sahil Malhotra,sahil.malhotra1646@outlook.com,Bronze,33,2024-06-09,Indore,+918233616746
C1193,Gauri Saxena,gauri.saxena8268@gmail.com,Bronze,179,2024-02-20,Lucknow,+918356848953
C1194,Rina Kapoor,rina.kapoor2754@outlook.com,Gold,4639,2025-03-30,Kolkata,+917045206074
C1195,Vikram Verma,vikram.verma1466@gmail.com,Bronze,18,2023-12-22,Bhopal,+917402310236
C1196,Gauri Bose,gauri.bose4594@yahoo.com,Silver,1464,2025-10-04,Bhopal,+918880210528
C1197,Sneha Kumar,sneha.kumar8758@outlook.com,Bronze,296,2025-10-31,Kolkata,+918473781261
C1198,Mitali Pandey,mitali.pandey1060@hotmail.com,Bronze,410,2024-12-17,Nagpur,+918413341876
C1199,Rina Chopra,rina.chopra3824@yahoo.com,Bronze,344,2024-09-15,Delhi,+917461310436
C1200,Ritesh Saxena,ritesh.saxena3083@gmail.com,Silver,2018,2024-04-01,Hyderabad,+918477838974
C1201,Ritesh Gupta,ritesh.gupta5093@gmail.com,Silver,1275,2024-06-04,Hyderabad,+917372856178
C1202,Mitali Das,mitali.das2070@rediffmail.com,Silver,942,2025-07-19,Hyderabad,+916039464404
C1203,Kavita Kapoor,kavita.kapoor5177@yahoo.com,Silver,1273,2024-09-21,Ahmedabad,+918920495836
C1204,Sameer Kumar,sameer.kumar9855@hotmail.com,Bronze,408,2025-10-04,Indore,+919019219484
C1205,Rupesh Pandey,rupesh.pandey5246@hotmail.com,Bronze,309,2025-10-28,Indore,+919034490020
C1206,Arjun Malhotra,arjun.malhotra3535@outlook.com,Bronze,308,2023-01-10,Bengaluru,+919555737688
C1207,Anjali Mehta,anjali.mehta3688@gmail.com,Gold,2596,2024-05-24,Kanpur,+917682801964
C1208,Suman Verma,suman.verma354@rediffmail.com,Bronze,167,2025-01-28,Pune,+919254357648
C1209,Rohit Bose,rohit.bose1177@rediffmail.com,Silver,358,2024-09-07,Kolkata,+919011238809
C1210,Rina Bhardwaj,rina.bhardwaj6452@gmail.com,Bronze,649,2025-07-09,Mumbai,+919649904956
C1211,Sahil Menon,sahil.menon7497@yahoo.com,Silver,453,2025-02-17,Chennai,+919853522356
C1212,Rahul Mehta,rahul.mehta3574@yahoo.com,Silver,784,2023-12-02,Indore,+918472535778
C1213,Sneha Kumar,sneha.kumar6170@outlook.com,Silver,768,2024-05-13,Delhi,+917527221009
C1214,Pooja Verma,pooja.verma860@gmail.com,Gold,5789,2025-09-18,Hyderabad,+916638096086
C1215,Kavya Bose,kavya.bose4015@gmail.com,Bronze,241,2025-01-02,Kanpur,+918560468272
C1216,Anita Bose,anita.bose1469@outlook.com,Gold,6495,2025-09-18,Lucknow,+918805453211
C1217,Sameer Das,sameer.das191@gmail.com,Bronze,165,2024-03-26,Lucknow,+919901885221
C1218,Manish Joshi,manish.joshi378@rediffmail.com,Silver,1367,2025-07-01,Kanpur,+919201293805
C1219,Sneha Saxena,sneha.saxena2968@outlook.com,Bronze,132,2025-09-13,Chennai,+918454243528
C1220,Rahul Singh,rahul.singh5329@gmail.com,Silver,2487,2025-05-26,Indore,+919009663602
C1221,Amit Bose,amit.bose9111@rediffmail.com,Silver,487,2025-05-18,Jaipur,+919595505845
C1222,Arjun Bhardwaj,arjun.bhardwaj2034@yahoo.com,Gold,4619,2024-03-22,Surat,+918985929521
C1223,Anita Gupta,anita.gupta9089@outlook.com,Silver,1580,2021-09-02,Kolkata,+918803069611
C1224,Anita Patel,anita.patel9216@hotmail.com,Gold,4827,2023-12-28,Delhi,+918173890447
C1225,Suman Das,suman.das8920@yahoo.com,Bronze,262,2023-03-18,Mumbai,+918230990985
C1226,Gauri Menon,gauri.menon8751@outlook.com,Bronze,274,2025-04-08,Jaipur,+919911783843
C1227,Deepak Pandey,deepak.pandey8819@rediffmail.com,Bronze,308,2024-03-03,Mumbai,+917018338289
C1228,Rupesh Mehta,rupesh.mehta2322@hotmail.com,Gold,3705,2024-06-30,Surat,+918371125304
C1229,Vikram Saxena,vikram.saxena5883@hotmail.com,Bronze,492,2025-08-21,Jaipur,+917095076540
C1230,Karan Bose,karan.bose2676@outlook.com,Bronze,742,2024-08-09,Kanpur,+916615228064
C1231,Kavita Mehta,kavita.mehta1157@hotmail.com,Gold,2885,2025-11-05,Kanpur,+917598338838
C1232,Arjun Ahuja,arjun.ahuja9912@yahoo.com,Bronze,26,2024-04-28,Nagpur,+917862414342
C1233,Rohit Gupta,rohit.gupta9890@yahoo.com,Bronze,282,2024-03-29,Lucknow,+918355226015
C1234,Neha Patel,neha.patel5397@gmail.com,Bronze,815,2024-10-29,Bengaluru,+919731705381
C1235,Soham Joshi,soham.joshi4484@gmail.com,Bronze,139,2024-07-07,Delhi,+919361815290
C1236,Sahil Singh,sahil.singh2880@rediffmail.com,Silver,2183,2024-10-01,Nagpur,+918102895903
C1237,Sneha Ahuja,sneha.ahuja5717@rediffmail.com,Gold,7355,2025-06-09,Delhi,+919850739877
C1238,Rupesh Verma,rupesh.verma5211@outlook.com,Bronze,189,2025-10-17,Jaipur,+918369411885
C1239,Divya Bose,divya.bose7813@rediffmail.com,Bronze,413,2023-12-02,Kanpur,+916667829966
C1240,Isha Kumar,isha.kumar2338@outlook.com,Silver,2177,2021-04-23,Pune,+919038699741
C1241,Mitali Joshi,mitali.joshi9973@outlook.com,Silver,972,2024-05-28,Pune,+919429397822
C1242,Sameer Ahuja,sameer.ahuja4700@hotmail.com,Gold,3592,2025-05-09,Bhopal,+919967742123
C1243,Tarun Joshi,tarun.joshi5001@gmail.com,Gold,2836,2025-01-12,Indore,+916387150891
C1244,Kavya Patel,kavya.patel1257@yahoo.com,Gold,1970,2024-05-10,Delhi,+919192919296
C1245,Suman Bhardwaj,suman.bhardwaj8075@gmail.com,Gold,2701,2025-01-30,Bhopal,+919138750794
C1246,Rahul Malhotra,rahul.malhotra8157@rediffmail.com,Silver,465,2025-10-16,Kanpur,+916535546287
C1247,Rohit Gupta,rohit.gupta3116@gmail.com,Silver,1220,2025-11-11,Pune,+917048943719
C1248,Ritesh Ahuja,ritesh.ahuja9982@gmail.com,Silver,738,2024-05-13,Bhopal,+919280111397
C1249,Manish Joshi,manish.joshi2865@gmail.com,Bronze,346,2024-04-07,Mumbai,+917815578306
C1250,Pooja Bose,pooja.bose2794@hotmail.com,Gold,888,2024-11-03,Kolkata,+919572237717
C1251,Kavita Singh,kavita.singh4753@hotmail.com,Bronze,366,2024-08-20,Kanpur,+918710882225
C1252,Arjun Bose,arjun.bose3563@hotmail.com,Gold,5667,2025-09-11,Bhopal,+916152166933
C1253,Sahil Kapoor,sahil.kapoor8000@gmail.com,Bronze,98,2025-08-14,Chennai,+917519957781
C1254,Sneha Gupta,sneha.gupta5730@yahoo.com,Bronze,374,2023-12-02,Ahmedabad,+916848446906
C1255,Priya Ahuja,priya.ahuja8427@yahoo.com,Bronze,545,2021-03-19,Chennai,+916971071645
C1256,Pooja Bose,pooja.bose6133@hotmail.com,Bronze,58,2024-05-27,Chennai,+916466841409
C1257,Sameer Kapoor,sameer.kapoor2652@yahoo.com,Bronze,634,2020-12-01,Kolkata,+916475305327
C1258,Vikram Menon,vikram.menon660@yahoo.com,Bronze,383,2024-10-27,Bengaluru,+918861327917
C1259,Vikram Malhotra,vikram.malhotra4355@gmail.com,Bronze,158,2025-06-08,Lucknow,+919067985169
C1260,Rahul Rao,rahul.rao6552@rediffmail.com,Silver,1166,2024-12-25,Delhi,+919404676254
C1261,Amit Kumar,amit.kumar2549@hotmail.com,Bronze,411,2025-10-23,Lucknow,+919564117458
C1262,Asha Chopra,asha.chopra9783@gmail.com,Bronze,315,2024-09-14,Delhi,+919268040173
C1263,Neha Joshi,neha.joshi2499@rediffmail.com,Bronze,407,2024-09-05,Indore,+917131855865
C1264,Anjali Joshi,anjali.joshi7032@yahoo.com,Bronze,115,2024-03-07,Jaipur,+918624656441
C1265,Anita Mehta,anita.mehta9687@yahoo.com,Bronze,333,2024-04-06,Chennai,+916825395605
C1266,Sahil Kumar,sahil.kumar6985@gmail.com,Silver,351,2024-02-24,Hyderabad,+917749328099
C1267,Manish Menon,manish.menon3792@yahoo.com,Bronze,277,2022-07-02,Lucknow,+916221858647
C1268,Suman Singh,suman.singh4412@hotmail.com,Bronze,119,2024-11-16,Kolkata,+917373706137
C1269,Gauri Sharma,gauri.sharma2978@gmail.com,Bronze,152,2025-09-29,Kolkata,+917225427052
C1270,Pooja Nair,pooja.nair9938@gmail.com,Bronze,547,2024-08-07,Pune,+917435730895
C1271,Suman Singh,suman.singh1588@gmail.com,Silver,1854,2024-04-04,Kanpur,+919479074880
C1272,Deepak Saxena,deepak.saxena8665@rediffmail.com,Bronze,421,2025-09-18,Surat,+917649479425
C1273,Priya Singh,priya.singh2138@rediffmail.com,Bronze,81,2025-07-15,Bhopal,+918810433992
C1274,Tarun Mehta,tarun.mehta3161@outlook.com,Gold,3367,2024-02-07,Surat,+917472735564
C1275,Suman Malhotra,suman.malhotra3310@rediffmail.com,Silver,1927,2024-01-06,Hyderabad,+918364360938
C1276,Anjali Nair,anjali.nair9181@hotmail.com,Gold,4283,2025-02-24,Delhi,+919912067425
C1277,Neha Patel,neha.patel7911@outlook.com,Bronze,763,2025-04-21,Bengaluru,+918573345379
C1278,Karan Kumar,karan.kumar4746@gmail.com,Gold,4786,2024-01-24,Kanpur,+916816863755
C1279,Ritesh Bose,ritesh.bose8111@rediffmail.com,Gold,4384,2024-02-07,Nagpur,+918187333938
C1280,Rohit Bhardwaj,rohit.bhardwaj6394@outlook.com,Silver,1014,2024-06-21,Bengaluru,+918456283110
C1281,Vikram Saxena,vikram.saxena146@rediffmail.com,Bronze,326,2025-11-16,Chennai,+917303136758
C1282,Rina Joshi,rina.joshi4856@hotmail.com,Silver,1108,2024-05-16,Jaipur,+917023133250
C1283,Suman Sharma,suman.sharma2428@hotmail.com,Gold,5416,2024-08-25,Mumbai,+918759143335
C1284,Nisha Mehta,nisha.mehta8759@gmail.com,Bronze,491,2024-11-12,Pune,+917393982645
C1285,Priya Bhardwaj,priya.bhardwaj4327@yahoo.com,Bronze,142,2025-08-10,Mumbai,+918688457565
C1286,Tarun Gupta,tarun.gupta5825@yahoo.com,Silver,401,2024-09-04,Mumbai,+918308066861
C1287,Isha Saxena,isha.saxena1744@outlook.com,Gold,327,2024-08-12,Lucknow,+918595627793
C1288,Kavita Mehta,kavita.mehta7245@yahoo.com,Bronze,401,2024-06-18,Nagpur,+919686032547
C1289,Mitali Bose,mitali.bose2551@outlook.com,Bronze,79,2025-02-09,Bhopal,+918057318920
C1290,Priya Malhotra,priya.malhotra2974@outlook.com,Bronze,130,2024-05-21,Ahmedabad,+919133092725
C1291,Anita Menon,anita.menon345@hotmail.com,Bronze,377,2024-05-22,Lucknow,+918610575957
C1292,Vikram Patel,vikram.patel2352@gmail.com,Bronze,798,2025-03-02,Hyderabad,+916430500889
C1293,Ritesh Ahuja,ritesh.ahuja2250@gmail.com,Silver,1196,2024-12-13,Delhi,+919550057836
C1294,Amit Sharma,amit.sharma2166@yahoo.com,Silver,1703,2024-08-23,Lucknow,+918575422095
C1295,Amit Gupta,amit.gupta1743@rediffmail.com,Silver,1249,2024-11-03,Delhi,+916868964847
C1296,Rahul Malhotra,rahul.malhotra9222@outlook.com,Silver,1140,2024-10-02,Bengaluru,+917047151089
